id,title,ingredients,instructions,cuisine,rating,image_path,num_ingredients,prep_time,cook_time,cuisine_encoded,is_japanese,is_italian
ja_004165,Classic teriyaki with cucumber,"sake, salmon, wakame, udon noodles, cucumber, pickled ginger, daikon radish","Heat oil in a pan. Add sake, salmon, wakame and cook for 6 minutes. Season with salt and pepper to taste. Add udon noodles, cucumber and simmer for 15 minutes. Serve in soy-based sauce. Garnish with sesame seeds.",japanese,3.4,ja_004165.jpg,7,76,119,1,1,0
it_004538,Traditional osso buco with guanciale,"guanciale, white wine, mascarpone, pine nuts","Heat butter in a pan. Add guanciale, white wine, mascarpone and cook for 9 minutes. Season with salt and pepper to taste. Add pine nuts and simmer for 14 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,3.2,it_004538.jpg,4,106,125,0,0,1
ja_003473,Homestyle steamed with green onions,"kombu, green onions, salmon, nori, dashi","Heat butter in a pot. Add kombu, green onions, salmon and cook for 8 minutes. Season with salt and pepper to taste. Add nori, dashi and simmer for 9 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,4.3,ja_003473.jpg,5,76,70,1,1,0
it_001890,Authentic marinara with garlic,"chianti, garlic, pesto, pine nuts","Heat oil in a pot. Add chianti, garlic, pesto and cook for 10 minutes. Season with salt and pepper to taste. Add pine nuts and simmer for 5 minutes. Serve rustic style. Garnish with fresh herbs.",italian,2.8,it_001890.jpg,4,103,19,0,0,1
ja_002009,Traditional grilled with udon noodles,"pickled ginger, ginger, wasabi, udon noodles, mentaiko, miso paste, sesame oil","Heat butter in a pot. Add pickled ginger, ginger, wasabi and cook for 5 minutes. Season with salt and pepper to taste. Add udon noodles, mentaiko and simmer for 11 minutes. Serve with dashi broth. Garnish with parmesan.",japanese,3.4,ja_002009.jpg,7,105,171,1,1,0
ja_004905,Modern teriyaki with tuna,"bamboo shoots, edamame, tuna, ramen noodles, bonito flakes","Heat oil in a pot. Add bamboo shoots, edamame, tuna and cook for 6 minutes. Season with salt and pepper to taste. Add ramen noodles, bonito flakes and simmer for 9 minutes. Serve with dashi broth. Garnish with parmesan.",japanese,3.9,ja_004905.jpg,5,92,73,1,1,0
it_000348,Traditional carbonara with ciabatta,"capers, bresaola, lemon, cannellini beans, arugula, ciabatta, mozzarella, parmesan","Heat oil in a pot. Add capers, bresaola, lemon and cook for 10 minutes. Season with salt and pepper to taste. Add cannellini beans, arugula and simmer for 8 minutes. Serve with olive oil. Garnish with lemon.",italian,3.0,it_000348.jpg,8,23,107,0,0,1
it_004282,Rustic marinara with lemon,"lemon, black pepper, pancetta","Heat olive oil in a pan. Add lemon, black pepper, pancetta and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 5 minutes. Serve in tomato sauce. Garnish with parmesan.",italian,3.2,it_004282.jpg,3,45,125,0,0,1
ja_002338,Modern grilled with sesame oil,"avocado, miso paste, bonito flakes, sesame oil","Heat olive oil in a pot. Add avocado, miso paste, bonito flakes and cook for 3 minutes. Season with salt and pepper to taste. Add sesame oil and simmer for 10 minutes. Serve with dashi broth. Garnish with lemon.",japanese,3.3,ja_002338.jpg,4,66,90,1,1,0
ja_002930,Traditional miso-glazed with soy sauce,"sesame seeds, daikon radish, azuki beans, avocado, soy sauce","Heat olive oil in a pan. Add sesame seeds, daikon radish, azuki beans and cook for 5 minutes. Season with salt and pepper to taste. Add avocado, soy sauce and simmer for 7 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,4.7,ja_002930.jpg,5,48,34,1,1,0
it_000050,Rustic osso buco with basil,"arugula, mortadella, white wine, basil","Heat butter in a pan. Add arugula, mortadella, white wine and cook for 3 minutes. Season with salt and pepper to taste. Add basil and simmer for 7 minutes. Serve in tomato sauce. Garnish with parmesan.",italian,4.4,it_000050.jpg,4,77,16,0,0,1
it_002132,Traditional osso buco with cannellini beans,"pasta, garlic, mortadella, arugula, pancetta, cannellini beans, parmesan","Heat olive oil in a pot. Add pasta, garlic, mortadella and cook for 5 minutes. Season with salt and pepper to taste. Add arugula, pancetta and simmer for 14 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,2.8,it_002132.jpg,7,27,145,0,0,1
it_001835,Authentic pizza with nduja,"arborio rice, garlic, nduja, marinara sauce, focaccia, mortadella, pancetta, pasta","Heat olive oil in a pan. Add arborio rice, garlic, nduja and cook for 10 minutes. Season with salt and pepper to taste. Add marinara sauce, focaccia and simmer for 10 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,3.5,it_001835.jpg,8,44,37,0,0,1
it_000451,Traditional osso buco with anchovies,"anchovies, white wine, gorgonzola, salami","Heat butter in a pot. Add anchovies, white wine, gorgonzola and cook for 5 minutes. Season with salt and pepper to taste. Add salami and simmer for 15 minutes. Serve rustic style. Garnish with lemon.",italian,4.9,it_000451.jpg,4,54,126,0,0,1
ja_003767,Classic miso-glazed with tempura batter,"tofu, udon noodles, teriyaki sauce, ramen noodles, yuzu, tempura batter, seaweed","Heat olive oil in a pan. Add tofu, udon noodles, teriyaki sauce and cook for 6 minutes. Season with salt and pepper to taste. Add ramen noodles, yuzu and simmer for 5 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,3.0,ja_003767.jpg,7,20,180,1,1,0
it_004303,Rustic osso buco with buffalo mozzarella,"black pepper, basil, buffalo mozzarella, pesto, mozzarella, nduja, parsley","Heat olive oil in a pan. Add black pepper, basil, buffalo mozzarella and cook for 5 minutes. Season with salt and pepper to taste. Add pesto, mozzarella and simmer for 14 minutes. Serve al dente. Garnish with parmesan.",italian,3.9,it_004303.jpg,7,80,151,0,0,1
it_004980,Rustic risotto with truffle oil,"olive oil, san marzano tomatoes, parsley, truffle oil","Heat olive oil in a pot. Add olive oil, san marzano tomatoes, parsley and cook for 6 minutes. Season with salt and pepper to taste. Add truffle oil and simmer for 12 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,4.5,it_004980.jpg,4,116,118,0,0,1
ja_004468,Classic teriyaki with bamboo shoots,"bamboo shoots, daikon radish, dashi, green onions, ramen noodles, mentaiko","Heat olive oil in a pot. Add bamboo shoots, daikon radish, dashi and cook for 8 minutes. Season with salt and pepper to taste. Add green onions, ramen noodles and simmer for 14 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,3.2,ja_004468.jpg,6,81,147,1,1,0
ja_001724,Traditional sashimi with tuna,"rice vinegar, yuzu, seaweed, tuna","Heat olive oil in a pan. Add rice vinegar, yuzu, seaweed and cook for 10 minutes. Season with salt and pepper to taste. Add tuna and simmer for 9 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,3.7,ja_001724.jpg,4,69,54,1,1,0
ja_002489,Homestyle steamed with ramen noodles,"pickled ginger, salmon, ramen noodles, tofu, bonito flakes","Heat olive oil in a pan. Add pickled ginger, salmon, ramen noodles and cook for 7 minutes. Season with salt and pepper to taste. Add tofu, bonito flakes and simmer for 12 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,5.0,ja_002489.jpg,5,15,37,1,1,0
ja_002379,Modern tempura with tuna,"shiitake mushrooms, sesame oil, cucumber, wakame, tuna, dashi, rice vinegar, salmon","Heat oil in a pot. Add shiitake mushrooms, sesame oil, cucumber and cook for 3 minutes. Season with salt and pepper to taste. Add wakame, tuna and simmer for 12 minutes. Serve with dashi broth. Garnish with lemon.",japanese,3.4,ja_002379.jpg,8,17,120,1,1,0
ja_001393,Traditional steamed with panko breadcrumbs,"panko breadcrumbs, shoyu, edamame, ramen noodles, wakame, shiitake mushrooms","Heat olive oil in a skillet. Add panko breadcrumbs, shoyu, edamame and cook for 9 minutes. Season with salt and pepper to taste. Add ramen noodles, wakame and simmer for 8 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,3.6,ja_001393.jpg,6,90,105,1,1,0
ja_002205,Classic steamed with soy sauce,"sake, soy sauce, shiitake mushrooms, ramen noodles","Heat olive oil in a pot. Add sake, soy sauce, shiitake mushrooms and cook for 9 minutes. Season with salt and pepper to taste. Add ramen noodles and simmer for 12 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,3.7,ja_002205.jpg,4,18,89,1,1,0
it_003130,Homemade carbonara with cannellini beans,"olive oil, cannellini beans, chianti, parsley, pecorino romano","Heat olive oil in a pot. Add olive oil, cannellini beans, chianti and cook for 4 minutes. Season with salt and pepper to taste. Add parsley, pecorino romano and simmer for 7 minutes. Serve al dente. Garnish with lemon.",italian,3.9,it_003130.jpg,5,84,125,0,0,1
ja_004131,Traditional sashimi with mirin,"mirin, bamboo shoots, dashi","Heat butter in a pot. Add mirin, bamboo shoots, dashi and cook for 7 minutes. Season with salt and pepper to taste. Add and simmer for 14 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,4.8,ja_004131.jpg,3,38,141,1,1,0
it_003327,Traditional marinara with mortadella,"truffle oil, oregano, white wine, pine nuts, mortadella, mozzarella","Heat oil in a pan. Add truffle oil, oregano, white wine and cook for 8 minutes. Season with salt and pepper to taste. Add pine nuts, mortadella and simmer for 10 minutes. Serve rustic style. Garnish with lemon.",italian,5.0,it_003327.jpg,6,113,36,0,0,1
it_004220,Rustic marinara with parmesan,"oregano, parmesan, buffalo mozzarella, basil, mozzarella, white wine, truffle oil","Heat butter in a pan. Add oregano, parmesan, buffalo mozzarella and cook for 9 minutes. Season with salt and pepper to taste. Add basil, mozzarella and simmer for 10 minutes. Serve al dente. Garnish with fresh herbs.",italian,4.8,it_004220.jpg,7,93,29,0,0,1
it_001511,Traditional pasta with pine nuts,"pasta, prosciutto, pesto, lemon, mascarpone, pine nuts, san marzano tomatoes","Heat olive oil in a pan. Add pasta, prosciutto, pesto and cook for 10 minutes. Season with salt and pepper to taste. Add lemon, mascarpone and simmer for 7 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,2.8,it_001511.jpg,7,114,30,0,0,1
ja_003300,Traditional teriyaki with kombu,"udon noodles, salmon, tempura batter, kombu","Heat butter in a skillet. Add udon noodles, salmon, tempura batter and cook for 9 minutes. Season with salt and pepper to taste. Add kombu and simmer for 7 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,4.5,ja_003300.jpg,4,75,165,1,1,0
ja_001560,Modern tempura with cucumber,"ginger, edamame, cucumber","Heat butter in a pot. Add ginger, edamame, cucumber and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 6 minutes. Serve served with rice. Garnish with lemon.",japanese,3.1,ja_001560.jpg,3,49,65,1,1,0
ja_002580,Homestyle miso-glazed with kombu,"seaweed, daikon radish, teriyaki sauce, kombu","Heat oil in a skillet. Add seaweed, daikon radish, teriyaki sauce and cook for 7 minutes. Season with salt and pepper to taste. Add kombu and simmer for 14 minutes. Serve with dashi broth. Garnish with parmesan.",japanese,3.1,ja_002580.jpg,4,98,118,1,1,0
ja_000916,Classic teriyaki with rice,"daikon radish, miso paste, pickled ginger, rice, tuna","Heat olive oil in a pan. Add daikon radish, miso paste, pickled ginger and cook for 6 minutes. Season with salt and pepper to taste. Add rice, tuna and simmer for 15 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,3.4,ja_000916.jpg,5,58,71,1,1,0
ja_000039,Modern tempura with karashi,"tofu, bonito flakes, mirin, bamboo shoots, sesame seeds, enoki mushrooms, karashi, shichimi togarashi","Heat oil in a pan. Add tofu, bonito flakes, mirin and cook for 4 minutes. Season with salt and pepper to taste. Add bamboo shoots, sesame seeds and simmer for 9 minutes. Serve with wasabi. Garnish with lemon.",japanese,4.4,ja_000039.jpg,8,87,166,1,1,0
it_004447,Traditional carbonara with salami,"rosemary, salami, arugula, mascarpone, pecorino romano, chianti, white wine","Heat butter in a skillet. Add rosemary, salami, arugula and cook for 9 minutes. Season with salt and pepper to taste. Add mascarpone, pecorino romano and simmer for 9 minutes. Serve with parmesan. Garnish with parmesan.",italian,2.9,it_004447.jpg,7,47,106,0,0,1
ja_003628,Homestyle grilled with katsuobushi,"mirin, mentaiko, panko breadcrumbs, katsuobushi","Heat olive oil in a skillet. Add mirin, mentaiko, panko breadcrumbs and cook for 7 minutes. Season with salt and pepper to taste. Add katsuobushi and simmer for 13 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,3.8,ja_003628.jpg,4,115,122,1,1,0
it_003638,Traditional risotto with tomatoes,"pesto, tomatoes, basil, garlic, balsamic vinegar, anchovies","Heat oil in a skillet. Add pesto, tomatoes, basil and cook for 7 minutes. Season with salt and pepper to taste. Add garlic, balsamic vinegar and simmer for 14 minutes. Serve al dente. Garnish with sesame seeds.",italian,4.6,it_003638.jpg,6,54,155,0,0,1
ja_000985,Authentic grilled with wasabi,"wasabi, matcha, soy sauce","Heat oil in a skillet. Add wasabi, matcha, soy sauce and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 13 minutes. Serve with dashi broth. Garnish with parmesan.",japanese,2.9,ja_000985.jpg,3,86,73,1,1,0
it_000145,Classic pizza with black pepper,"capers, balsamic vinegar, tomatoes, black pepper, ricotta, san marzano tomatoes, pasta","Heat olive oil in a skillet. Add capers, balsamic vinegar, tomatoes and cook for 6 minutes. Season with salt and pepper to taste. Add black pepper, ricotta and simmer for 12 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,4.2,it_000145.jpg,7,38,156,0,0,1
it_000506,Homemade pasta with ciabatta,"pecorino romano, ciabatta, pancetta, olive oil, parsley, nduja, oregano, sun-dried tomatoes","Heat olive oil in a skillet. Add pecorino romano, ciabatta, pancetta and cook for 6 minutes. Season with salt and pepper to taste. Add olive oil, parsley and simmer for 12 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,3.2,it_000506.jpg,8,77,106,0,0,1
it_004596,Homemade marinara with truffle oil,"chianti, pine nuts, gorgonzola, mortadella, truffle oil","Heat oil in a skillet. Add chianti, pine nuts, gorgonzola and cook for 4 minutes. Season with salt and pepper to taste. Add mortadella, truffle oil and simmer for 5 minutes. Serve rustic style. Garnish with fresh herbs.",italian,3.2,it_004596.jpg,5,85,158,0,0,1
it_001364,Authentic pizza with mascarpone,"san marzano tomatoes, black pepper, olive oil, oregano, arugula, mascarpone, ciabatta","Heat oil in a pan. Add san marzano tomatoes, black pepper, olive oil and cook for 8 minutes. Season with salt and pepper to taste. Add oregano, arugula and simmer for 8 minutes. Serve rustic style. Garnish with fresh herbs.",italian,3.3,it_001364.jpg,7,40,77,0,0,1
it_001230,Rustic pizza with sun-dried tomatoes,"arborio rice, guanciale, sun-dried tomatoes","Heat butter in a pot. Add arborio rice, guanciale, sun-dried tomatoes and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 10 minutes. Serve in tomato sauce. Garnish with lemon.",italian,3.5,it_001230.jpg,3,34,169,0,0,1
ja_004717,Traditional teriyaki with sake,"matcha, salmon, mochi, wakame, sake, lotus root, soy sauce","Heat olive oil in a skillet. Add matcha, salmon, mochi and cook for 10 minutes. Season with salt and pepper to taste. Add wakame, sake and simmer for 5 minutes. Serve with dashi broth. Garnish with lemon.",japanese,4.6,ja_004717.jpg,7,74,175,1,1,0
it_003588,Rustic marinara with pasta,"pasta, mortadella, bresaola, prosciutto, porcini mushrooms, pine nuts","Heat oil in a pot. Add pasta, mortadella, bresaola and cook for 3 minutes. Season with salt and pepper to taste. Add prosciutto, porcini mushrooms and simmer for 9 minutes. Serve rustic style. Garnish with lemon.",italian,4.0,it_003588.jpg,6,113,103,0,0,1
